"id" "switch" "arsenic" "dist" "assoc" "educ"
"640" 0 0.05 7.26900005340576 0 5
"641" 0 0.05 11.0380001068115 0 0
"642" 0 0.05 6.5479998588562 1 10
"643" 1 0.05 5.47700023651123 0 3
"644" 0 0.05 4.76900005340576 0 5
"645" 0 0.05 3.66100001335144 1 6
"646" 0 0.05 2.53299999237061 1 7
"647" 0 0.05 4.88100004196167 1 0
"648" 0 0.05 2.06699991226196 0 5
"649" 0 0.05 3.47900009155273 0 5
"650" 0 0.05 12.9980001449585 0 10
"651" 0 0.05 8.69099998474121 0 8
"652" 0 0.05 1.27799999713898 1 5
"653" 0 0.05 12.710000038147 0 0
"654" 0 0.05 15.4329996109009 1 10
"655" 0 0.05 11.5830001831055 0 10
"656" 0 0.05 18.3899993896484 0 0
"657" 0 0.05 4.55399990081787 1 0
"658" 0 0.05 5.74200010299683 1 0
"659" 0 0.05 8.08800029754639 1 0
"660" 0 0.05 7.49900007247925 1 5
"661" 0 0.05 42.0530014038086 0 5
"662" 0 0.05 17.2140007019043 0 0
"663" 0 0.05 1.40900003910065 0 7
"664" 0 0.05 4.5479998588562 0 7
"665" 0 0.05 4.58199977874756 1 7
"666" 0 0.05 4.81899976730347 0 3
"667" 0 0.05 9.0629997253418 1 10
"668" 0 0.05 6.64799976348877 0 5
"669" 0 0.05 7.39799976348877 0 5
"670" 0 0.05 11.1450004577637 0 1
"671" 0 0.05 6.68499994277954 1 0
"672" 0 0.05 11.3070001602173 0 9
"673" 0 0.05 5.90299987792969 1 6
"674" 0 0.05 22.121000289917 1 0
"675" 0 0.05 9.8430004119873 0 4
"676" 0 0.05 10.0830001831055 0 3
"677" 0 0.05 13.7779998779297 0 5
"678" 0 0.05 2.44199991226196 1 3
"679" 1 0.05 9.50800037384033 1 5
"680" 0 0.05 2.87400007247925 1 7
"681" 0 0.05 2.90799999237061 1 0
"682" 0 0.05 10.3879995346069 1 7
"683" 0 0.05 8.94200038909912 1 0
"684" 0 0.05 4.74700021743774 0 0
"685" 0 0.05 3.66799998283386 1 5
"686" 0 0.05 1.62600004673004 0 5
"687" 0 0.05 8.18900012969971 0 0
"688" 0 0.05 9.02499961853027 1 12
"689" 0 0.05 5.43499994277954 1 12
"690" 0 0.05 8.47299957275391 0 5
"691" 0 0.05 1.97200000286102 0 5
"692" 0 0.05 5.86800003051758 0 7
"693" 0 0.05 6.7979998588562 0 10
"694" 0 0.05 3.07200002670288 1 9
"695" 0 0.05 0.531000018119812 0 8
"696" 0 0.05 18.136999130249 0 5
"697" 0 0.05 6.48099994659424 0 5
"698" 1 0.05 5.9210000038147 0 5
"699" 0 0.05 10.0240001678467 0 5
"700" 0 0.05 4.04099988937378 1 5
"701" 0 0.06 9.78999996185303 1 5
"702" 0 0.05 5.87200021743774 1 8
"703" 0 0.05 4.32600021362305 0 0
"704" 0 0.05 2.1029999256134 1 0
"705" 0 0.05 8.59099960327148 0 5
"706" 0 0.05 14.8579998016357 0 0
"707" 0 0.05 8.11400032043457 1 9
"708" 0 0.05 4.26300001144409 0 10
"709" 0 0.05 5.83099985122681 0 10
"710" 0 0.05 11.3839998245239 0 0
"711" 0 0.05 8.17099952697754 0 10
"712" 0 0.05 5.05600023269653 0 10
"713" 0 0.05 0.555999994277954 0 12
"714" 1 0.05 14.4650001525879 0 5
"715" 0 0.05 4.95100021362305 0 4
"716" 0 0.05 30.3950004577637 1 0
"717" 0 0.05 22.9349994659424 1 0
"718" 0 0.05 7.90399980545044 1 0
"719" 0 0.05 2.9539999961853 0 0
"720" 0 0.05 7.22800016403198 1 0
"721" 0 0.05 10.0600004196167 1 0
"722" 1 0.05 1.7389999628067 1 0
"723" 0 0.05 10.9750003814697 0 0
"724" 0 0.05 3.72300004959106 1 0
"725" 0 0.05 3.55100011825562 0 0
"726" 0 0.05 7.48699998855591 0 0
"727" 0 0.05 7.01800012588501 1 10
"728" 0 0.05 1.8309999704361 1 5
"729" 0 0.05 12.2360000610352 0 0
"730" 0 0.05 18.5450000762939 0 0
"731" 0 0.05 17.4009990692139 0 0
"732" 0 0.05 19.1480007171631 1 3
"733" 0 0.05 20.0949993133545 0 0
"734" 0 0.05 25.5209999084473 0 0
"735" 0 0.05 5.25799989700317 0 0
"736" 0 0.05 8.26599979400635 1 3
"737" 0 0.05 8.82900047302246 1 12
"738" 0 0.05 1.89699995517731 0 0
"739" 0 0.05 8.70100021362305 0 9
"740" 0 0.05 7.61600017547607 0 0
"741" 0 0.05 0.629999995231628 0 0
"742" 0 0.05 10.3459997177124 0 0
"743" 0 0.05 3.26699995994568 0 3
"744" 0 0.05 3.14400005340576 0 0
"745" 0 0.05 10.7410001754761 0 5
"746" 0 0.05 6.48099994659424 1 5
"747" 0 0.05 18.0209999084473 0 0
"748" 0 0.05 6.67399978637695 0 0
"749" 0 0.05 5.91200017929077 0 5
"750" 0 0.05 6.54500007629395 1 10
"751" 0 0.05 1.89999997615814 1 10
"752" 0 0.05 19.1669998168945 0 10
"753" 0 0.05 38.6199989318848 1 5
"754" 1 0.05 2.30200004577637 0 0
"755" 0 0.05 12.7119998931885 0 5
"756" 0 0.05 35.9720001220703 1 10
"757" 0 0.05 11.1370000839233 0 10
"758" 0 0.05 13.0419998168945 0 0
"759" 0 0.06 4.73899984359741 1 0
"760" 1 0.36 6.76599979400635 0 9
"761" 1 0.05 13.2110004425049 0 0
"762" 0 0.05 14.1230001449585 1 0
"763" 0 0.05 4.51700019836426 1 0
"764" 0 0.2 23.4839992523193 1 10
"765" 0 0.13 5.80000019073486 0 0
"766" 0 0.05 7.65299987792969 0 0
"767" 0 0.05 3.96700000762939 0 0
"768" 0 0.05 10.7469997406006 1 5
"769" 0 0.05 4.67199993133545 1 0
"770" 0 0.05 6.04500007629395 1 0
"771" 0 0.05 5.08500003814697 1 0
"772" 0 0.05 15.8129997253418 1 0
"773" 0 0.05 10.201000213623 0 9
"774" 0 0.05 30.55299949646 0 0
"775" 0 0.05 5.06500005722046 0 0
"776" 0 0.05 15.8649997711182 0 5
"777" 0 0.05 11.5279998779297 1 12
"778" 1 1.2 43.2719993591309 0 10
"779" 0 0.05 16.4810009002686 0 5
"780" 0 0.05 8.41199970245361 1 10
"781" 0 0.05 19.2390003204346 0 5
"782" 0 0.18 8.125 0 5
"783" 0 0.05 6.82200002670288 0 5
"784" 0 0.05 7.42999982833862 1 10
"785" 0 0.11 2.6800000667572 0 0
"786" 0 0.05 2.20600008964539 1 5
"787" 1 1.13 12.2740001678467 1 14
"788" 1 2.43 25.2810001373291 0 0
"789" 0 0.9 19.8400001525879 0 9
"790" 0 0.06 2.1470000743866 1 5
"791" 0 0.07 0.925999999046326 1 10
"792" 0 0.21 4.54400014877319 0 5
"793" 1 0.52 5.17999982833862 0 5
"794" 0 0.09 15.5290002822876 0 5
"795" 0 0.37 24.511999130249 0 5
"796" 1 0.53 42.685001373291 0 8
"797" 0 0.64 5.16200017929077 1 8
"798" 1 1.96 38.9640007019043 1 10
"799" 1 0.59 58.0979995727539 0 9
"800" 1 1.48 61.5900001525879 0 9
"801" 1 1.78 32.5940017700195 0 0
"802" 1 2.14 18.5499992370605 0 0
"803" 0 0.25 10.4119997024536 0 5
"804" 0 0.06 30.8490009307861 0 5
"805" 1 1.41 30.1639995574951 0 5
"806" 1 0.65 22.5480003356934 0 5
"807" 1 1.5 18.5219993591309 0 5
"808" 1 1.86 24.7749996185303 0 12
"809" 1 1.6 35.4360008239746 1 5
"810" 0 0.35 17.5839996337891 0 5
"811" 1 0.7 31.3409996032715 0 10
"812" 0 0.51 15.5710000991821 1 5
"813" 0 0.45 26.2639999389648 0 5
"814" 1 2.48 27.1730003356934 0 0
"815" 0 0.29 38.2330017089844 0 0
"816" 1 0.63 49.0340003967285 0 10
"817" 1 1.13 41.1650009155273 0 0
"818" 1 1.07 135.320007324219 1 0
"819" 0 0.71 37.7779998779297 0 7
"820" 0 0.44 12.9750003814697 0 0
"821" 1 1.12 3.77900004386902 1 8
"822" 1 0.92 27.2759990692139 0 0
"823" 0 0.53 49.1689987182617 0 0
"824" 0 0.58 50.7239990234375 1 0
"825" 0 0.38 51.148998260498 0 12
"826" 1 1.31 26.2169990539551 0 12
"827" 1 1.49 20.9139995574951 0 12
"828" 1 2.09 11.2360000610352 0 0
"829" 1 0.67 10.5649995803833 1 5
"830" 0 0.23 12.7399997711182 0 0
"831" 0 0.37 2.20900011062622 1 0
"832" 1 0.86 3.31200003623962 0 5
"833" 1 0.64 35.7150001525879 0 10
"834" 1 1.44 52.2919998168945 0 0
"835" 0 1.52 60.1459999084473 0 5
"836" 1 1.27 44.4609985351562 0 0
"837" 0 2.17 70.0220031738281 1 0
"838" 0 1.73 95.8079986572266 0 5
"839" 1 1.93 121.763999938965 0 9
"840" 1 2.2 127.56600189209 0 5
"841" 1 1.6 120.15299987793 0 8
"842" 1 1.62 101.190002441406 0 8
"843" 1 1.65 66.2149963378906 0 0
"844" 0 0.81 54.9729995727539 1 0
"845" 0 0.37 40.8819999694824 1 7
"846" 0 1.86 73.2149963378906 0 5
"847" 0 1.93 33.3660011291504 1 5
"848" 1 1.55 51.4580001831055 0 0
"849" 1 1.9 87.3140029907227 0 5
"850" 0 4.06 95.3089981079102 0 5
"851" 1 4.03 128.095001220703 1 3
"852" 1 1.56 109.777000427246 0 10
"853" 0 2.53 138.578994750977 0 0
"854" 0 3.41 162.264007568359 0 0
"855" 0 2.21 155.785995483398 0 0
"856" 0 2.92 105.651000976562 0 5
"857" 0 2.06 93.9619979858398 0 5
"858" 1 3.05 86.4469985961914 0 5
"859" 1 3.89 72.1019973754883 0 5
"860" 1 2.88 55.548999786377 0 0
"861" 0 1.39 49.6959991455078 0 0
"862" 1 2.07 45.5110015869141 0 10
"863" 0 1.46 50.5820007324219 0 0
"864" 1 1.99 94.1709976196289 0 0
"865" 1 1.51 81.2060012817383 0 5
"866" 0 3.23 95.7710037231445 0 5
"867" 1 4.21 76.5080032348633 0 5
"868" 1 2.49 56.6380004882812 0 5
"869" 1 0.78 38.9819984436035 1 0
"870" 1 2.32 30.8369998931885 0 0
"871" 1 1.43 60.7190017700195 0 7
"872" 1 1.71 29.6009998321533 0 0
"873" 1 1.99 77.1350021362305 0 5
"874" 1 2.48 95.0999984741211 0 0
"875" 1 3.61 89.5270004272461 1 5
"876" 1 2.63 66.609001159668 0 0
"877" 1 4.29 50.3930015563965 1 10
"878" 1 1.86 16.2399997711182 1 9
"879" 1 3.88 49.7210006713867 0 0
"880" 1 3.04 72.5299987792969 1 0
"881" 1 3.36 25.6770000457764 1 10
"882" 1 3.44 8.02400016784668 1 10
"883" 0 1.38 63.6790008544922 0 5
"884" 0 1.9 53.314998626709 0 10
"885" 1 2.79 45.9780006408691 0 0
"886" 1 3.73 69.6179962158203 0 10
"887" 1 2.04 72.2170028686523 0 0
"888" 1 2.09 55.5519981384277 0 0
"889" 1 2.63 81.3789978027344 1 0
"890" 1 3.3 81.1320037841797 1 0
"891" 1 3.25 51.7089996337891 0 6
"892" 1 1.53 55.7789993286133 0 5
"893" 1 2.6 26.9729995727539 0 5
"894" 1 3.15 29.4060001373291 0 5
"895" 1 2 28.2150001525879 0 0
"896" 1 2.82 71.9609985351562 1 0
"897" 1 3.68 72.931999206543 0 0
"898" 1 2.56 75.5260009765625 0 0
"899" 1 1.51 29.0809993743896 0 0
"900" 0 3.62 45.0699996948242 0 0
"901" 1 5.25 80.6800003051758 0 0
"902" 1 1.59 96.9400024414062 0 0
"903" 1 2.21 115.327003479004 0 0
"904" 1 2.42 108.546997070312 0 3
"905" 1 2.36 86.9369964599609 0 0
"906" 1 2.09 106.830001831055 0 4
"907" 1 1.22 94.1419982910156 0 0
"908" 1 3.43 79.8980026245117 0 0
"909" 1 3.93 81.8960037231445 1 0
"910" 0 4.93 54.9599990844727 0 0
"911" 1 1.91 46.6100006103516 0 0
"912" 1 2.33 68.0739974975586 0 0
"913" 1 2.18 102.398002624512 0 0
"914" 1 4.77 107.369003295898 1 0
"915" 1 3.79 84.8840026855469 0 0
"916" 1 3.48 84.890998840332 0 0
"917" 0 3.02 58.6829986572266 0 0
"918" 1 2.71 68.3140029907227 1 7
"919" 1 2.34 38.7809982299805 0 0
"920" 1 3.15 81.7580032348633 1 0
"921" 1 2.56 102.953002929688 1 5
"922" 1 3.34 107.480003356934 0 12
"923" 1 2.32 120.09400177002 1 10
"924" 1 3.62 135 1 10
"925" 1 1.02 71.7730026245117 0 0
"926" 1 3.26 33.1969985961914 1 0
"927" 1 1.61 47.0120010375977 1 7
"928" 1 1.16 60.3619995117188 1 0
"929" 0 1.01 128.848999023438 1 0
"930" 0 0.67 144.070999145508 1 9
"931" 0 3.17 110.425003051758 0 5
"932" 0 2.44 113.009002685547 1 0
"933" 0 2.26 78.9759979248047 0 7
"934" 1 1.65 52.9300003051758 1 7
"935" 1 3.86 14.0050001144409 0 5
"936" 1 3.32 18.4769992828369 1 5
"937" 1 3.52 59.7569999694824 0 12
"938" 1 3.19 61.9570007324219 0 0
"939" 1 2.78 76.2750015258789 1 0
"940" 1 3.42 66.0640029907227 1 10
"941" 1 1.66 60.3120002746582 0 0
"942" 1 3.35 74.9209976196289 0 9
"943" 1 3.09 73.838996887207 0 0
"944" 1 3.59 61.1720008850098 0 0
"945" 1 3.88 10.8090000152588 1 0
"946" 1 2.94 65.9029998779297 1 10
"947" 1 0.95 34.5279998779297 1 5
"948" 1 0.1 35.6910018920898 1 6
"949" 1 3.59 31.7099990844727 1 14
"950" 1 0.11 61.7319984436035 1 14
"951" 1 2.6 63.9090003967285 0 9
"952" 1 3.24 74.8489990234375 0 9
"953" 1 3.32 81.5550003051758 0 0
"954" 1 3.26 66.4369964599609 0 5
"955" 1 4.04 59.0730018615723 0 0
"956" 1 1.28 74.0879974365234 0 5
"957" 1 3.27 60.4589996337891 0 0
"958" 1 3.4 43.4850006103516 0 0
"959" 1 2.91 116.44100189209 0 5
"960" 1 1.48 84.8740005493164 0 10
"961" 1 4.35 62.2919998168945 0 0
"962" 1 1.87 70.1029968261719 0 5
"963" 1 3.01 60.5610008239746 0 5
"964" 0 3.05 45.2120018005371 0 0
"965" 1 2.62 49.6980018615723 0 10
"966" 1 3.26 32.4490013122559 0 12
"967" 1 1.92 47.0190010070801 1 0
"968" 1 3.44 62.6189994812012 0 5
"969" 1 2.57 30.1790008544922 0 8
"970" 1 2.97 47.6469993591309 1 9
"971" 0 2.95 52.0989990234375 1 9
"972" 1 2.28 95.0739974975586 0 5
"973" 1 3.17 80.7030029296875 0 14
"974" 1 3.69 80.427001953125 0 5
"975" 0 3.08 81.5830001831055 1 5
"976" 1 2.86 47.3390007019043 1 5
"977" 1 2.74 74.9520034790039 1 6
"978" 1 2.09 51.2430000305176 1 5
"979" 0 1.95 44.9500007629395 1 5
"980" 1 1.78 29.7140007019043 0 0
"981" 0 2.2 45.5540008544922 0 5
"982" 1 1.71 31.5550003051758 0 5
"983" 0 3.86 58.2239990234375 0 0
"984" 1 3.45 40.8349990844727 0 6
"985" 1 3.97 47.8460006713867 0 7
"986" 1 1.92 20.2639999389648 0 7
"987" 1 1.39 9.77299976348877 0 0
"988" 0 4.81 185.205001831055 0 0
"989" 1 2.08 82.625 0 4
"990" 0 2.49 112.705001831055 1 5
"991" 0 1.83 98.0289993286133 1 0
"992" 0 1.24 112.143997192383 1 0
"993" 0 1.38 133.436004638672 0 10
"994" 0 1.54 163.552001953125 0 0
"995" 0 0.38 36.048999786377 1 5
"996" 0 0.16 8.0290002822876 0 4
"997" 0 0.53 18.1469993591309 0 0
"998" 0 0.9 27.2450008392334 1 5
"999" 0 2.04 15.8889999389648 1 3
"1000" 1 0.5 1.72899997234344 0 0
"1001" 0 0.31 23.0820007324219 0 6
"1002" 0 0.43 5.43900012969971 1 0
"1003" 0 0.43 10.9790000915527 0 0
"1004" 1 0.61 5.21600008010864 0 5
"1005" 0 0.55 11.2740001678467 0 6
"1006" 0 0.38 6.64099979400635 0 9
"1007" 0 0.3 6.9689998626709 1 0
"1008" 0 0.52 9.22000026702881 0 5
"1009" 0 0.34 19.9230003356934 1 0
"1010" 0 0.32 24.7649993896484 1 0
"1011" 0 0.77 23.6760005950928 1 0
"1012" 0 0.67 23.6760005950928 1 0
"1013" 0 0.67 35.5029983520508 1 5
"1014" 0 0.64 31.1100006103516 0 0
"1015" 0 0.35 10.4709997177124 0 0
"1016" 0 0.57 24.4349994659424 0 0
"1017" 1 0.76 24.4349994659424 1 0
"1018" 1 0.75 24.4349994659424 1 0
"1019" 1 0.9 24.4349994659424 1 5
"1020" 0 0.62 24.4349994659424 1 12
"1021" 1 0.34 24.4349994659424 1 8
"1022" 0 0.5 10.5260000228882 1 2
"1023" 1 2.26 23.5179996490479 1 2
"1024" 1 1.23 30.1359996795654 1 3
"1025" 0 1.21 28.386999130249 1 0
"1026" 1 2.33 6.13600015640259 0 10
"1027" 0 1.2 6.13600015640259 1 0
"1028" 0 0.33 24.4349994659424 0 5
"1029" 1 2.38 24.4349994659424 0 12
"1030" 1 2.82 24.4349994659424 0 12
"1031" 0 3.29 6.13600015640259 1 0
"1032" 0 0.13 58.5789985656738 1 0
"1033" 0 0.05 6.13600015640259 0 3
"1034" 0 1.52 6.13600015640259 1 5
"1035" 0 0.54 55.7830009460449 1 3
"1036" 1 2.56 55.7830009460449 0 5
"1037" 0 0.44 23.9150009155273 0 5
"1038" 0 0.86 11.6079998016357 1 5
"1039" 1 2.3 19.7129993438721 0 0
"1040" 0 0.05 6.14799976348877 1 0
"1041" 1 1.67 24.1749992370605 1 0
"1042" 1 0.07 7.69399976730347 1 0
"1043" 1 0.05 3.7409999370575 1 6
"1044" 0 0.05 12.701000213623 1 10
"1045" 0 2.3 3.71499991416931 1 5
"1046" 0 0.05 19.5610008239746 1 5
"1047" 1 0.86 30.8309993743896 0 14
"1048" 1 0.5 32.5009994506836 1 0
"1049" 0 0.53 12.5640001296997 1 8
"1050" 0 0.3 12.5640001296997 1 5
"1051" 0 1.63 12.5640001296997 1 5
"1052" 0 2.05 12.5640001296997 1 7
"1053" 1 0.16 6.32800006866455 1 7
"1054" 0 1.71 58.6510009765625 1 0
"1055" 1 0.13 83.5139999389648 1 10
"1056" 0 0.22 83.5139999389648 0 10
"1057" 0 0.54 45.1430015563965 0 0
"1058" 1 1.47 6.32800006866455 0 2
"1059" 1 0.73 6.32800006866455 0 5
"1060" 1 0.61 6.32800006866455 0 12
"1061" 1 0.59 6.32800006866455 1 0
"1062" 0 0.15 18.757999420166 1 0
"1063" 1 0.86 24.132999420166 0 5
"1064" 0 3.53 94.3470001220703 1 5
"1065" 0 3.68 76.4860000610352 0 5
"1066" 0 0.3 43.2249984741211 0 6
"1067" 0 0.93 57.2270011901855 0 6
"1068" 0 0.58 45.6100006103516 0 12
"1069" 1 1.22 43.3819999694824 0 2
"1070" 1 1.38 31.3239994049072 0 0
"1071" 1 1.2 33.6119995117188 1 5
"1072" 0 0.45 17.5139999389648 0 12
"1073" 1 0.78 3.78999996185303 0 0
"1074" 0 0.05 14.7910003662109 0 0
"1075" 0 1.24 6.3289999961853 0 16
"1076" 0 0.59 23.0990009307861 1 0
"1077" 0 1.28 9.68599987030029 0 12
"1078" 0 1.67 16.3579998016357 0 0
"1079" 0 0.25 1.19599997997284 0 0
"1080" 0 0.05 26.4440002441406 0 5
"1081" 0 1.16 25.7110004425049 1 10
"1082" 0 0.29 50.9000015258789 1 5
"1083" 0 1.1 47.4879989624023 1 0
"1084" 0 0.72 3.40700006484985 0 3
"1085" 0 1.01 5.35799980163574 1 0
"1086" 0 0.05 42.1160011291504 0 8
"1087" 0 0.05 12.0279998779297 0 0
"1088" 0 1.08 62.5019989013672 1 2
"1089" 1 0.05 62.5019989013672 0 0
"1090" 0 0.28 20.6760005950928 0 0
"1091" 0 0.23 22.2310009002686 1 5
"1092" 0 1.03 27.8700008392334 1 0
"1093" 1 0.58 48.234001159668 1 2
"1094" 0 0.51 31.7819995880127 1 14
"1095" 0 0.28 32.5470008850098 0 8
"1096" 0 0.43 30.6140003204346 1 5
"1097" 0 0.28 22.5590000152588 0 5
"1098" 1 0.64 3.25200009346008 1 7
"1099" 1 2.38 3.25200009346008 1 14
"1100" 0 1.53 3.25200009346008 1 5
"1101" 1 2.72 3.25200009346008 1 8
"1102" 0 0.05 3.25200009346008 1 0
"1103" 1 3.84 3.25200009346008 0 0
"1104" 0 0.09 3.25200009346008 1 9
"1105" 0 0.92 3.25200009346008 1 5
"1106" 0 0.64 3.25200009346008 1 0
"1107" 0 0.05 44.4609985351562 1 0
"1108" 0 0.05 32.3720016479492 1 5
"1109" 0 0.05 20.0480003356934 1 0
"1110" 1 0.05 9.95499992370605 1 0
"1111" 0 0.05 17.0300006866455 0 0
"1112" 0 0.19 5.83500003814697 1 0
"1113" 0 0.05 20.5249996185303 1 0
"1114" 1 0.05 32.7140007019043 1 4
"1115" 0 0.05 33.1730003356934 1 0
"1116" 0 0.05 21.0890007019043 1 0
"1117" 0 0.05 6.7979998588562 1 0
"1118" 0 0.05 11.4309997558594 1 4
"1119" 0 0.06 13.6140003204346 1 0
"1120" 0 0.05 13.2309999465942 0 4
"1121" 0 0.05 13.0340003967285 1 0
"1122" 0 0.05 3.88499999046326 1 0
"1123" 0 0.05 2.46900010108948 1 0
"1124" 1 0.05 15.8509998321533 1 0
"1125" 0 0.07 11.8979997634888 1 0
"1126" 0 0.56 13.6669998168945 1 3
"1127" 0 0.24 13.6040000915527 0 1
"1128" 1 0.56 21.173999786377 1 0
"1129" 0 3.55 12.7790002822876 0 0
"1130" 0 0.3 5.22900009155273 1 0
"1131" 0 0.17 20.2169990539551 1 0
"1132" 0 0.22 22.5599994659424 1 5
"1133" 0 0.13 33.3950004577637 1 0
"1134" 0 0.35 37.9790000915527 1 0
"1135" 1 0.68 38.3429985046387 0 0
"1136" 0 0.39 11.1490001678467 0 0
"1137" 1 0.05 15.2659997940063 0 0
"1138" 0 0.05 30.298999786377 1 0
"1139" 0 0.25 24.3040008544922 1 0
"1140" 0 0.05 12.91100025177 0 0
"1141" 1 0.18 11.6719999313354 1 0
"1142" 0 0.55 50.3660011291504 1 0
"1143" 1 1.04 52.2569999694824 1 0
"1144" 0 0.31 69.8059997558594 1 0
"1145" 0 0.21 55.9860000610352 1 14
"1146" 0 0.05 29.1550006866455 1 1
"1147" 1 0.12 34 0 7
"1148" 0 0.06 35.9529991149902 1 0
"1149" 0 0.05 49.3629989624023 1 0
"1150" 0 0.05 28.3419990539551 0 0
"1151" 0 0.05 48.2290000915527 0 0
"1152" 0 0.05 24.9150009155273 0 0
"1153" 1 0.58 29.4990005493164 1 0
"1154" 0 0.57 34.3089981079102 0 0
"1155" 0 0.06 22.7029991149902 1 0
"1156" 0 0.05 28.4379997253418 0 0
"1157" 0 0.06 21.5559997558594 1 0
"1158" 0 0.11 19.2999992370605 0 0
"1159" 0 0.08 10.9849996566772 0 0
"1160" 0 0.39 2.09299993515015 0 0
"1161" 0 0.32 2.09299993515015 1 5
"1162" 0 0.5 2.09299993515015 1 14
"1163" 0 0.07 2.09299993515015 0 5
"1164" 0 0.53 4.875 1 0
"1165" 0 0.45 2.09299993515015 0 0
"1166" 1 0.64 15.7910003662109 0 0
"1167" 0 0.45 6.90299987792969 1 0
"1168" 0 0.56 16.1350002288818 1 0
"1169" 0 0.14 10.2489995956421 0 0
"1170" 0 0.71 7.17899990081787 1 0
"1171" 0 0.75 20.2040004730225 0 0
"1172" 0 0.69 21.2639999389648 0 5
"1173" 0 0.09 16.1749992370605 1 0
"1174" 0 0.12 23.0830001831055 1 0
"1175" 0 0.05 11.1809997558594 1 0
"1176" 0 0.15 19.2999992370605 1 5
"1177" 0 0.05 15.6339998245239 0 12
"1178" 0 0.05 13.3800001144409 0 7
"1179" 1 0.06 6.81599998474121 0 10
"1180" 0 0.05 11.7309999465942 1 0
"1181" 0 0.05 6.1399998664856 1 0
"1182" 0 0.05 7.60799980163574 1 0
"1183" 0 0.05 6.23899984359741 1 2
"1184" 0 0.41 36.4930000305176 1 3
"1185" 0 0.82 32.7970008850098 1 4
"1186" 0 0.93 27.951000213623 0 3
"1187" 1 0.15 2.1800000667572 1 3
"1188" 1 0.39 11.7589998245239 1 2
"1189" 1 0.45 22.2299995422363 0 0
"1190" 0 0.52 33.5779991149902 1 0
"1191" 1 0.57 14.8050003051758 0 3
"1192" 1 0.47 4.87599992752075 0 3
"1193" 0 0.69 11.1949996948242 0 0
"1194" 0 0.51 10.2040004730225 0 5
"1195" 1 0.23 5.42000007629395 1 2
"1196" 0 0.14 12.418999671936 0 3
"1197" 1 0.82 21.1499996185303 1 4
"1198" 0 0.27 16.4080009460449 0 3
"1199" 1 0.17 10.2600002288818 0 0
"1200" 0 0.18 14.164999961853 1 5
"1201" 0 0.05 10.5129995346069 1 4
"1202" 0 0.05 14.1020002365112 0 3
"1203" 0 0.05 22.1639995574951 0 3
"1204" 0 0.05 1.00399994850159 0 14
"1205" 0 0.32 20.5249996185303 1 4
"1206" 0 0.23 18.0359992980957 0 2
"1207" 0 0.05 5.76399993896484 0 12
"1208" 1 0.7 15.8280000686646 0 5
"1209" 0 0.09 6.75699996948242 1 3
"1210" 0 0.06 6.16099977493286 1 2
"1211" 0 0.14 6.49200010299683 1 3
"1212" 0 0.12 8.45800018310547 0 2
"1213" 1 0.15 25.9599990844727 1 10
"1214" 0 0.15 19.2210006713867 1 3
"1215" 0 0.05 19.2210006713867 0 4
"1216" 0 0.05 8.29800033569336 1 5
"1217" 0 0.05 15.8859996795654 1 5
"1218" 1 0.09 11.9799995422363 1 5
"1219" 0 0.05 3.64000010490417 1 7
"1220" 0 0.05 4.96799993515015 1 12
"1221" 0 0.05 11.9049997329712 0 12
"1222" 1 0.96 8.56700038909912 1 12
"1223" 1 0.07 19.2210006713867 1 14
"1224" 0 0.15 18.6900005340576 1 12
"1225" 0 0.06 6.21999979019165 1 5
"1226" 0 0.05 15.1180000305176 1 4
"1227" 0 0.13 12.7340002059937 0 4
"1228" 0 0.05 3.80699992179871 1 4
"1229" 1 0.05 4.31799983978271 1 5
"1230" 0 0.05 8.4680004119873 1 3
"1231" 0 0.05 7.57800006866455 0 2
"1232" 0 0.15 16.3050003051758 0 5
"1233" 1 0.29 0.646000027656555 1 12
"1234" 0 0.19 22.1469993591309 1 5
"1235" 1 0.31 9.01399993896484 1 2
"1236" 0 0.29 28.871000289917 1 2
"1237" 0 0.22 34.6629981994629 0 5
"1238" 1 0.53 14.7709999084473 1 5
"1239" 0 0.05 7.92600011825562 1 0
"1240" 0 0.21 10.6409997940063 0 0
"1241" 0 0.24 10.6579999923706 1 5
"1242" 0 0.2 17.0620002746582 0 5
"1243" 0 0.4 24.2299995422363 1 10
"1244" 0 0.3 4.97300004959106 1 5
"1245" 1 0.05 6.33500003814697 0 3
"1246" 0 0.05 1.85300004482269 1 4
"1247" 0 0.38 1.14600002765656 0 5
"1248" 0 0.72 38.8400001525879 1 5
"1249" 0 0.68 33.2080001831055 1 5
"1250" 0 0.35 35.6699981689453 1 14
"1251" 0 0.81 7.53200006484985 1 5
"1252" 0 0.7 38.7280006408691 1 12
"1253" 0 0.37 42.7169990539551 1 5
"1254" 0 0.45 35.7690010070801 0 5
"1255" 1 0.34 30.5610008239746 1 4
"1256" 1 1.01 15.798999786377 0 3
"1257" 0 0.26 16.3430004119873 1 4
"1258" 1 1.04 4.12200021743774 1 3
"1259" 0 0.05 4.49399995803833 1 4
"1260" 0 0.25 5.52500009536743 1 4
"1261" 0 0.27 10.4359998703003 0 5
"1262" 0 0.05 16.1000003814697 0 3
"1263" 0 0.05 1.45500004291534 1 5
"1264" 1 1.2 20.1019992828369 0 2
"1265" 1 2.72 24.431999206543 1 6
